INDEX,RUC,MONTOADJUDICADO,CANTIDADADJUDICADA,reclat,reclong,PROVEEDOR,count
2943,20604110662,12550.0,3100.0,-6.745506,-79.846079,ANDEAN SAFETY E.I.R.L.,9
2944,20604110662,184800.0,3300.0,-6.745506,-79.846079,ANDEAN SAFETY E.I.R.L.,9
2945,20604110662,146160.0,2610.0,-6.745506,-79.846079,ANDEAN SAFETY E.I.R.L.,9
2946,20604110662,416000.0,8000.0,-6.745506,-79.846079,ANDEAN SAFETY E.I.R.L.,9
2947,20604110662,468000.0,9000.0,-6.745506,-79.846079,ANDEAN SAFETY E.I.R.L.,9
2948,20561379476,67000.0,1.0,-6.760579,-79.835827,MADEV INGENIEROS & CONTRATISTAS GENERALES SAC,1
2949,20538996506,68250.0,7.0,0.000000,0.000000,CONSTRUCTORA Y DISTRIBUIDORA EL VATICANO SAC,1
2950,20600159071,47360.0,1.0,-13.029884,-74.215426,LUKAT CONTRATISTAS GENERALES E.I.R.L.,1
2951,20603453965,50000.0,780.0,-14.000000,-74.000000,DISTRIBUCIONES DISAM CORP E.I.R.L.,11
2952,20603453965,108242.5,1562.0,-14.000000,-74.000000,DISTRIBUCIONES DISAM CORP E.I.R.L.,11
2953,20603453965,46220.0,1.0,-14.000000,-74.000000,DISTRIBUCIONES DISAM CORP E.I.R.L.,11
2954,20603453965,92186.0,27000.0,-14.000000,-74.000000,DISTRIBUCIONES DISAM CORP E.I.R.L.,11
2955,20603453965,49999.0,11.0,-14.000000,-74.000000,DISTRIBUCIONES DISAM CORP E.I.R.L.,11
2956,20603453965,50000.0,15000.0,-14.000000,-74.000000,DISTRIBUCIONES DISAM CORP E.I.R.L.,11
2957,20603453965,46332.0,1.0,-14.000000,-74.000000,DISTRIBUCIONES DISAM CORP E.I.R.L.,11
2958,20603453965,94184.0,1.0,-14.000000,-74.000000,DISTRIBUCIONES DISAM CORP E.I.R.L.,11
2959,20603453965,46996.0,2595.0,-14.000000,-74.000000,DISTRIBUCIONES DISAM CORP E.I.R.L.,11
2960,20603453965,50000.0,1.0,-14.000000,-74.000000,DISTRIBUCIONES DISAM CORP E.I.R.L.,11
2961,20603453965,49500.64,1.0,-14.000000,-74.000000,DISTRIBUCIONES DISAM CORP E.I.R.L.,11
2962,20601786355,44758.5,19.0,-15.277662,-74.283659,IQ APOR E.I.R.L.,2
2963,20601786355,123815.0,1.0,-15.277662,-74.283659,IQ APOR E.I.R.L.,2
2964,20603942362,92175.0,25500.0,0.000000,0.000000,CORPORACION ANDISUR S.A.C.,1
2965,20494479142,100000.0,1.0,-14.000000,-74.000000,DISTRIBUCIONES YHIRE S.R.L.,3
2966,20494479142,50000.0,10.0,-14.000000,-74.000000,DISTRIBUCIONES YHIRE S.R.L.,3
2967,20494479142,200000.0,1.0,-14.000000,-74.000000,DISTRIBUCIONES YHIRE S.R.L.,3
2968,20534511524,40746.0,1.0,-13.164901,-74.216861,CARD' GUER GROUP S.A.C.,1
2969,20494556589,196918.94,1.0,-14.000000,-74.000000,"""INVERSIONES SAN JOSE"" E.I.R.L.",1
2970,20602254489,181800.0,1.0,-14.000000,-74.000000,INVERSIONES LYAM DEL PERU E.I.R.L.,6
2971,20602254489,157080.0,78540.0,-14.000000,-74.000000,INVERSIONES LYAM DEL PERU E.I.R.L.,6
2972,20602254489,274890.0,78540.0,-14.000000,-74.000000,INVERSIONES LYAM DEL PERU E.I.R.L.,6
2973,20602254489,219912.0,78540.0,-14.000000,-74.000000,INVERSIONES LYAM DEL PERU E.I.R.L.,6
2974,20602254489,94248.0,78540.0,-14.000000,-74.000000,INVERSIONES LYAM DEL PERU E.I.R.L.,6
2975,20602254489,39270.0,78540.0,-14.000000,-74.000000,INVERSIONES LYAM DEL PERU E.I.R.L.,6
2976,20574684324,199999.0,1.0,-12.360867,-74.553517,MULTISERVICIOS ABSER S.A.C.,1
2977,20601389283,199997.9,7.0,-14.152242,-73.735262,KAMIC-AYACUCHO INVERSIONES S.R.L.,2
2978,20601389283,71350.0,20000.0,-14.152242,-73.735262,KAMIC-AYACUCHO INVERSIONES S.R.L.,2
2979,20601459834,92009.2,21195.0,-12.938170,-73.527442,FERAMAR S.R.L.,1
2980,20604392099,49999.86,1.0,-14.000000,-74.000000,KALLPA LLAQTA PERU S.A.C.,1
2981,20451989104,47500.0,30000.0,-18.013775,-70.249611,CIALGE S.A.C.,1
2982,20574636788,340000.0,500000.0,-12.707415,-74.329931,COMPAÑIA DE NEGOCIOS ALVVAL S.A.C.,2
2983,20574636788,1570288.5,325786.0,-12.707415,-74.329931,COMPAÑIA DE NEGOCIOS ALVVAL S.A.C.,2
2984,20600692993,40665.0,62.0,-13.029884,-74.215426,TECNOLOGIA MATERIALES Y CONSTRUCCIÓN PERÚ S.A.C.,2
2985,20600692993,74209.0,25.0,-13.029884,-74.215426,TECNOLOGIA MATERIALES Y CONSTRUCCIÓN PERÚ S.A.C.,2
2986,20494281032,75000.0,30000.0,-14.000000,-74.000000,AVECA S.R.L.,2
2987,20494281032,65520.0,2520.0,-14.000000,-74.000000,AVECA S.R.L.,2
2988,20602546668,63862.2,67.0,-14.000000,-74.000000,"""FOODS FRIGOMAR S.A.C.""",1
2989,20574754047,73650.0,1.0,-13.149183,-74.227914,A&H MEGA FORTALEZA DE LA CONSTRUCCION E.I.R.L.,1
2990,20602399363,53260.0,1.0,-14.000000,-74.000000,DISTRIBUCIONES J & C PHARMA S.A.C.,1
2991,20494948584,48505.0,1.0,-14.000000,-74.000000,INVERSIONES COMERCIALES INCOFERR S.A.C.,1
2992,20574679673,61600.0,1.0,-11.988305,-77.019074,HOTEL Y RESTAURANT SANTA ROSA E.I.R.L.,1
2993,20574787301,169900.0,1.0,-14.000000,-74.000000,SAFER CONTRATISTAS GENERALES S.A.C.,2
2994,20574787301,173670.0,1.0,-14.000000,-74.000000,SAFER CONTRATISTAS GENERALES S.A.C.,2
2995,20602808441,128855.7,12000.0,-7.157027,-78.510540,"CONSULTORES, INVERSIONES Y SERVICIOS MARCRHA S.A.C.",1
2996,20494224748,63241.8,37201.0,-14.000000,-74.000000,AGROINDUSTRIAS DE ALIMENTOS J.D. E.I.R.L.,1
2997,20563774763,569339.29,2.0,-14.000000,-74.000000,SISA CONTRATISTAS Y SERVICIOS GENERALES S.A.C.,1
2998,20514468959,203880.0,1.0,-12.032376,-77.040271,UNIFORM SNIPER E.I.R.L.,2
2999,20514468959,1982400.0,3304.0,-12.032376,-77.040271,UNIFORM SNIPER E.I.R.L.,2
3000,20602261531,45135.0,306.0,0.000000,0.000000,INVERSIONES XIMENA & ANA E.I.R.L.,1
3001,20603031785,120791.0,1.0,-12.032376,-77.040271,TRADING INTERNATIONAL ITO SOCIEDAD ANONIMA CERRADA - TRADING INTERNATIONAL ITO S.A.C.,1
3002,20602236553,72000.0,100.0,0.000000,0.000000,NAKARI MEDICAL E.I.R.L.,1
3003,20557079441,131927.4,159912.0,-12.039940,-77.029874,EMPRESA COMERCIALIZADORA DE BEBIDAS S.A.C.,6
3004,20557079441,230415.9,159900.0,-12.039940,-77.029874,EMPRESA COMERCIALIZADORA DE BEBIDAS S.A.C.,6
3005,20557079441,263835.0,13325.0,-12.039940,-77.029874,EMPRESA COMERCIALIZADORA DE BEBIDAS S.A.C.,6
3006,20557079441,460831.8,26650.0,-12.039940,-77.029874,EMPRESA COMERCIALIZADORA DE BEBIDAS S.A.C.,6
3007,20557079441,86612.16,104352.0,-12.039940,-77.029874,EMPRESA COMERCIALIZADORA DE BEBIDAS S.A.C.,6
3008,20557079441,150266.88,104352.0,-12.039940,-77.029874,EMPRESA COMERCIALIZADORA DE BEBIDAS S.A.C.,6
3009,20101015492,148992.0,3840.0,-6.779651,-79.848473,JORGE PEÑA S A JORPESA,5
3010,20101015492,101376.0,3840.0,-6.779651,-79.848473,JORGE PEÑA S A JORPESA,5
3011,20101015492,42930.0,1620.0,-6.779651,-79.848473,JORGE PEÑA S A JORPESA,5
3012,20101015492,69854.4,1620.0,-6.779651,-79.848473,JORGE PEÑA S A JORPESA,5
3013,20101015492,49828.67,9.0,-6.779651,-79.848473,JORGE PEÑA S A JORPESA,5
3014,20600564910,97718.88,76944.0,-12.020304,-77.035463,MARINA SERVICIOS GENERALES S.A.C.,1
3015,20551384609,555408.3,31379.0,0.000000,0.000000,TRANSPORTE CLAUDIA CARRANZA E.I.R.L.,1
3016,20532552304,335700.0,33570.0,-17.193502,-70.936272,GRUPO JÓVER BIENES Y SERVICIOS E.I.R.L.,3
3017,20532552304,48000.0,48000.0,-17.193502,-70.936272,GRUPO JÓVER BIENES Y SERVICIOS E.I.R.L.,3
3018,20532552304,265200.0,212160.0,-17.193502,-70.936272,GRUPO JÓVER BIENES Y SERVICIOS E.I.R.L.,3
3019,20603089040,99998.5,1.0,-16.833333,-70.916667,CH CONSTRUCTORES EMPRESA INDIVIDUAL DE RESP. LTDA. - CH CONSTRUCTORES E.I.R.L.,2
3020,20603089040,100000.0,1.0,-16.833333,-70.916667,CH CONSTRUCTORES EMPRESA INDIVIDUAL DE RESP. LTDA. - CH CONSTRUCTORES E.I.R.L.,2
3021,20228541355,43510.0,500.0,-17.193020,-70.938145,COMERCIAL AYDE EIRL,1
3022,20600126661,44750.0,1.0,-17.177038,-70.923104,INVERSIONES Y REPRESENTACIONES ALIENS E.I.R.L.,1
3023,20600365178,193500.0,1.0,0.000000,0.000000,CELFERG E.I.R.L.,1
3024,20602063667,49600.0,16000.0,-17.077435,-70.845233,KIND DEIVIS E.I.R.L.,1
3025,20532536953,90000.0,1.0,-17.195561,-70.933051,INVERSIONES ACCOMING S.A.C. - I-ACCOMING S.A.C.,1
3026,20449280602,806000.0,2600.0,-16.833333,-70.916667,CONSTRUCTORAS GENERALES DYL E.I.R.L,1
3027,20519881757,126000.0,10000.0,-17.189947,-70.943139,EMPRESA DE SERVICIOS MULTIPLES JEMARI E.I.R.L.,1
3028,20605535781,80000.0,200.0,0.000000,0.000000,DEMIA COMPANY S.A.C.,1
3029,20604212694,43882.8,37830.0,-17.193268,-70.931491,OMMO SERVICIOS GENERALES SOCIEDAD ANONIMA CERRADA - OMMO SERVICIOS GENERALES S.A.C.,2
3030,20604212694,36695.1,37830.0,-17.193268,-70.931491,OMMO SERVICIOS GENERALES SOCIEDAD ANONIMA CERRADA - OMMO SERVICIOS GENERALES S.A.C.,2
3031,20605309489,98875.6,1.0,0.000000,0.000000,INVERSIONES ICR S.R.L.,1
3032,20321656219,41776.0,3730.0,-17.195901,-70.937153,SERVICENTRO EL GALLITO S.C.R.LTDA.,1
3033,20559163491,558480.0,1.0,-17.195463,-70.936566,ECO TAMBO PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,1
3034,20533019910,74250.0,1.0,-16.833333,-70.916667,YAMISEB SERVICIOS GENERALES E.I.R.L.,1
3035,20602167519,97137.6,1.0,0.000000,0.000000,CLINICA DEL SUR S.A.C.,1
3036,20526955383,240608.0,16480.0,-13.523734,-71.981180,DIGOSUR E.I.R.L.,3
3037,20526955383,240608.0,16480.0,-13.523734,-71.981180,DIGOSUR E.I.R.L.,3
3038,20526955383,50000.0,670.0,-13.523734,-71.981180,DIGOSUR E.I.R.L.,3
3039,20564413527,100000.0,28172.0,-11.731948,-72.942793,DISTRIBUCIONES MICARDI S.R.L.,5
3040,20564413527,99994.0,1.0,-11.731948,-72.942793,DISTRIBUCIONES MICARDI S.R.L.,5
3041,20564413527,96690.5,8.0,-11.731948,-72.942793,DISTRIBUCIONES MICARDI S.R.L.,5
3042,20564413527,97638.0,1000.0,-11.731948,-72.942793,DISTRIBUCIONES MICARDI S.R.L.,5
3043,20564413527,100000.0,1.0,-11.731948,-72.942793,DISTRIBUCIONES MICARDI S.R.L.,5
3044,20603092989,196100.0,46000.0,-13.421138,-71.850875,JORCOWA TRADE S.A.C,5
3045,20603092989,155120.0,1.0,-13.421138,-71.850875,JORCOWA TRADE S.A.C,5
3046,20603092989,50000.0,625.0,-13.421138,-71.850875,JORCOWA TRADE S.A.C,5
3047,20603092989,74464.8,1.0,-13.421138,-71.850875,JORCOWA TRADE S.A.C,5
3048,20603092989,200000.0,1.0,-13.421138,-71.850875,JORCOWA TRADE S.A.C,5
3049,20510012900,55000.0,1.0,-13.421138,-71.850875,CENTRO MEDICO INTERNACIONAL DE SERVICIOS E INVESTIGACION DE MEDICINA DE ALTITUD SAC-CENTRO MEDICO CI,1
3050,20564106861,89625.0,5000.0,-13.332100,-71.952000,HAMPI KALLPA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,3
3051,20564106861,91090.3,10.0,-13.332100,-71.952000,HAMPI KALLPA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,3
3052,20564106861,39912.0,4000.0,-13.332100,-71.952000,HAMPI KALLPA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,3
3053,20527691673,245000.0,1.0,-13.522243,-71.973075,MISTERS INKAS HOTELS INN PALACE EXCLUSIVE EIRL,1
3054,20490294971,37288.0,1.0,-13.337263,-72.158384,NEGOCIOS MAMACHA DEL CARMEN SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - NEMACAR S.R.L.,2
3055,20490294971,42426.24,1.0,-13.337263,-72.158384,NEGOCIOS MAMACHA DEL CARMEN SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - NEMACAR S.R.L.,2
3056,20604774986,88920.0,39.0,-13.525455,-71.945731,IMPLEMENTACION TECNOLOGYCA MEDICA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,1
3057,20443095137,132240.0,1653.0,-13.523257,-71.978605,CLINICA DR VICTOR PAREDES E.I.R.L.,1
3058,20601406803,259656.0,8376.0,-13.523257,-71.978605,UNION MEDICA CORPORATIVA SOCIEDAD ANONIMA CERRADA - U.M.C. S.A.C.,1
3059,20600310608,184600.0,1.0,-13.404987,-76.144773,EMPRESA DE SERVICIOS MULTIPLES SAM S.A.C.,3
3060,20600310608,184600.0,1.0,-13.404987,-76.144773,EMPRESA DE SERVICIOS MULTIPLES SAM S.A.C.,3
3061,20600310608,217500.0,1.0,-13.404987,-76.144773,EMPRESA DE SERVICIOS MULTIPLES SAM S.A.C.,3
3062,20534678062,68552.0,20900.0,0.000000,0.000000,WORLD TEXTILE S.A.C.,2
3063,20534678062,57702.9,4.0,0.000000,0.000000,WORLD TEXTILE S.A.C.,2
3064,20605667768,125000.0,5000.0,-12.122587,-77.040305,GOLDEN IMPORT INTERNATIONAL E.I.R.L.,1
3065,20605225285,720000.0,3.0,-16.384957,-71.513551,MEDICAL INSIGHT SOCIEDAD ANONIMA CERRADA - MEDICAL INSIGHT S.A.C.,10
3066,20605225285,480000.0,2.0,-16.384957,-71.513551,MEDICAL INSIGHT SOCIEDAD ANONIMA CERRADA - MEDICAL INSIGHT S.A.C.,10
3067,20605225285,360000.0,100.0,-16.384957,-71.513551,MEDICAL INSIGHT SOCIEDAD ANONIMA CERRADA - MEDICAL INSIGHT S.A.C.,10
3068,20605225285,4920000.0,600.0,-16.384957,-71.513551,MEDICAL INSIGHT SOCIEDAD ANONIMA CERRADA - MEDICAL INSIGHT S.A.C.,10
3069,20605225285,400000.0,25000.0,-16.384957,-71.513551,MEDICAL INSIGHT SOCIEDAD ANONIMA CERRADA - MEDICAL INSIGHT S.A.C.,10
3070,20605225285,4140000.0,450.0,-16.384957,-71.513551,MEDICAL INSIGHT SOCIEDAD ANONIMA CERRADA - MEDICAL INSIGHT S.A.C.,10
3071,20605225285,120000.0,100.0,-16.384957,-71.513551,MEDICAL INSIGHT SOCIEDAD ANONIMA CERRADA - MEDICAL INSIGHT S.A.C.,10
3072,20605225285,120000.0,100.0,-16.384957,-71.513551,MEDICAL INSIGHT SOCIEDAD ANONIMA CERRADA - MEDICAL INSIGHT S.A.C.,10
3073,20605225285,180000.0,1.0,-16.384957,-71.513551,MEDICAL INSIGHT SOCIEDAD ANONIMA CERRADA - MEDICAL INSIGHT S.A.C.,10
3074,20605225285,220000.0,1.0,-16.384957,-71.513551,MEDICAL INSIGHT SOCIEDAD ANONIMA CERRADA - MEDICAL INSIGHT S.A.C.,10
3075,20501549801,37642.0,580.0,0.000000,0.000000,FERCO MEDICAL S.A.C.,7
3076,20501549801,40500.0,2700.0,0.000000,0.000000,FERCO MEDICAL S.A.C.,7
3077,20501549801,105000.0,7000.0,0.000000,0.000000,FERCO MEDICAL S.A.C.,7
3078,20501549801,233600.0,1460.0,0.000000,0.000000,FERCO MEDICAL S.A.C.,7
3079,20501549801,300000.0,2000.0,0.000000,0.000000,FERCO MEDICAL S.A.C.,7
3080,20501549801,88818.0,1.0,0.000000,0.000000,FERCO MEDICAL S.A.C.,7
3081,20501549801,114240.0,714.0,0.000000,0.000000,FERCO MEDICAL S.A.C.,7
3082,20601191289,203880.0,6250.0,-12.123328,-77.031824,VF INTERNATIONAL MEDICAL TECHNOLOGY SOCIEDAD ANONIMA CERRADA,3
3083,20601191289,84560.0,21200.0,-12.123328,-77.031824,VF INTERNATIONAL MEDICAL TECHNOLOGY SOCIEDAD ANONIMA CERRADA,3
3084,20601191289,122227.0,6433.0,-12.123328,-77.031824,VF INTERNATIONAL MEDICAL TECHNOLOGY SOCIEDAD ANONIMA CERRADA,3
3085,20601150914,243380.0,1.0,-16.398419,-71.531213,PK 1 S.A.C.,1
3086,20403667413,200000.0,1.0,-8.101070,-79.021290,COMERCIAL H & U EIRL,6
3087,20403667413,200000.0,2500.0,-8.101070,-79.021290,COMERCIAL H & U EIRL,6
3088,20403667413,73540.0,1.0,-8.101070,-79.021290,COMERCIAL H & U EIRL,6
3089,20403667413,47000.0,1.0,-8.101070,-79.021290,COMERCIAL H & U EIRL,6
3090,20403667413,132477.04,1.0,-8.101070,-79.021290,COMERCIAL H & U EIRL,6
3091,20403667413,49999.2,1.0,-8.101070,-79.021290,COMERCIAL H & U EIRL,6
3092,20602671861,264180.0,1.0,0.000000,0.000000,SELINA OPERATIONS PERU S.A.C.,2
3093,20602671861,133200.0,1.0,0.000000,0.000000,SELINA OPERATIONS PERU S.A.C.,2
3094,20516381311,140000.0,1.0,0.000000,0.000000,THUNDERBIRD HOTELES LAS AMERICAS S.A.,11
3095,20516381311,145600.0,1.0,0.000000,0.000000,THUNDERBIRD HOTELES LAS AMERICAS S.A.,11
3096,20516381311,103600.0,1.0,0.000000,0.000000,THUNDERBIRD HOTELES LAS AMERICAS S.A.,11
3097,20516381311,257600.0,1.0,0.000000,0.000000,THUNDERBIRD HOTELES LAS AMERICAS S.A.,11
3098,20516381311,283500.0,1.0,0.000000,0.000000,THUNDERBIRD HOTELES LAS AMERICAS S.A.,11
3099,20516381311,84000.0,1.0,0.000000,0.000000,THUNDERBIRD HOTELES LAS AMERICAS S.A.,11
3100,20516381311,84000.0,1.0,0.000000,0.000000,THUNDERBIRD HOTELES LAS AMERICAS S.A.,11
3101,20516381311,140700.0,1.0,0.000000,0.000000,THUNDERBIRD HOTELES LAS AMERICAS S.A.,11
3102,20516381311,197400.0,1.0,0.000000,0.000000,THUNDERBIRD HOTELES LAS AMERICAS S.A.,11
3103,20516381311,262500.0,1.0,0.000000,0.000000,THUNDERBIRD HOTELES LAS AMERICAS S.A.,11
3104,20516381311,65100.0,1.0,0.000000,0.000000,THUNDERBIRD HOTELES LAS AMERICAS S.A.,11
3105,20512450165,266000.0,1.0,-18.013170,-70.238031,INVERSIONES ALDANA S.A.C.,7
3106,20512450165,193200.0,1.0,-18.013170,-70.238031,INVERSIONES ALDANA S.A.C.,7
3107,20512450165,98000.0,1.0,-18.013170,-70.238031,INVERSIONES ALDANA S.A.C.,7
3108,20512450165,61600.0,1.0,-18.013170,-70.238031,INVERSIONES ALDANA S.A.C.,7
3109,20512450165,151200.0,1.0,-18.013170,-70.238031,INVERSIONES ALDANA S.A.C.,7
3110,20512450165,226800.0,1.0,-18.013170,-70.238031,INVERSIONES ALDANA S.A.C.,7
3111,20512450165,126000.0,1.0,-18.013170,-70.238031,INVERSIONES ALDANA S.A.C.,7
3112,20462041587,112000.0,1.0,-16.398419,-71.531213,EMP SERVIC TURISTICOS COLON SAC,5
3113,20462041587,98560.0,1.0,-16.398419,-71.531213,EMP SERVIC TURISTICOS COLON SAC,5
3114,20462041587,174720.0,1.0,-16.398419,-71.531213,EMP SERVIC TURISTICOS COLON SAC,5
3115,20462041587,72800.0,1.0,-16.398419,-71.531213,EMP SERVIC TURISTICOS COLON SAC,5
3116,20462041587,54600.0,1.0,-16.398419,-71.531213,EMP SERVIC TURISTICOS COLON SAC,5
3117,20551529933,140000.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3118,20551529933,131600.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3119,20551529933,81200.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3120,20551529933,78400.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3121,20551529933,39200.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3122,20551529933,49000.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3123,20551529933,68600.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3124,20551529933,70560.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3125,20551529933,82320.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3126,20551529933,76440.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3127,20551529933,68600.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3128,20551529933,160720.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3129,20551529933,141120.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3130,20551529933,44940.0,1.0,-16.397373,-71.526687,HOTEL EL TAMBO S.A.C.,14
3131,20303972821,280000.0,1.0,-16.408846,-71.532910,INVERSIONES BRADE S.A,4
3132,20303972821,61600.0,1.0,-16.408846,-71.532910,INVERSIONES BRADE S.A,4
3133,20303972821,50400.0,1.0,-16.408846,-71.532910,INVERSIONES BRADE S.A,4
3134,20303972821,254800.0,1.0,-16.408846,-71.532910,INVERSIONES BRADE S.A,4
3135,20101000975,336000.0,1.0,-5.906009,-77.039282,MIRAFLORES DE TURISMO S.A.C,2
3136,20101000975,288400.0,1.0,-5.906009,-77.039282,MIRAFLORES DE TURISMO S.A.C,2
3137,20505670443,566252.66,1.0,-16.397373,-71.526687,NESSUS HOTELES PERU S.A.,11
3138,20505670443,89495.14,1.0,-16.397373,-71.526687,NESSUS HOTELES PERU S.A.,11
3139,20505670443,528310.02,1.0,-16.397373,-71.526687,NESSUS HOTELES PERU S.A.,11
3140,20505670443,320450.34,1.0,-16.397373,-71.526687,NESSUS HOTELES PERU S.A.,11
3141,20505670443,840099.54,1.0,-16.397373,-71.526687,NESSUS HOTELES PERU S.A.,11
3142,20505670443,57738.8,1.0,-16.397373,-71.526687,NESSUS HOTELES PERU S.A.,11
3143,20505670443,222294.38,1.0,-16.397373,-71.526687,NESSUS HOTELES PERU S.A.,11
3144,20505670443,161700.0,1.0,-16.397373,-71.526687,NESSUS HOTELES PERU S.A.,11
3145,20505670443,83520.0,1.0,-16.397373,-71.526687,NESSUS HOTELES PERU S.A.,11
3146,20505670443,143780.0,1.0,-16.397373,-71.526687,NESSUS HOTELES PERU S.A.,11
3147,20505670443,338100.0,1.0,-16.397373,-71.526687,NESSUS HOTELES PERU S.A.,11
3148,20110545798,400400.0,1.0,-12.124214,-77.031074,EDIFICIOS Y CONST. SANTA PATRICIA S.A.,6
3149,20110545798,568400.0,1.0,-12.124214,-77.031074,EDIFICIOS Y CONST. SANTA PATRICIA S.A.,6
3150,20110545798,434700.0,1.0,-12.124214,-77.031074,EDIFICIOS Y CONST. SANTA PATRICIA S.A.,6
3151,20110545798,268800.0,1.0,-12.124214,-77.031074,EDIFICIOS Y CONST. SANTA PATRICIA S.A.,6
3152,20110545798,203700.0,1.0,-12.124214,-77.031074,EDIFICIOS Y CONST. SANTA PATRICIA S.A.,6
3153,20110545798,109200.0,1.0,-12.124214,-77.031074,EDIFICIOS Y CONST. SANTA PATRICIA S.A.,6
3154,20602907067,87500.0,250000.0,-12.121162,-77.028501,R & S PHARMA S.A.C.,8
3155,20602907067,43500.0,154800.0,-12.121162,-77.028501,R & S PHARMA S.A.C.,8
3156,20602907067,93125.0,3750.0,-12.121162,-77.028501,R & S PHARMA S.A.C.,8
3157,20602907067,5120000.0,1600000.0,-12.121162,-77.028501,R & S PHARMA S.A.C.,8
3158,20602907067,58800.0,60000.0,-12.121162,-77.028501,R & S PHARMA S.A.C.,8
3159,20602907067,58800.0,60000.0,-12.121162,-77.028501,R & S PHARMA S.A.C.,8
3160,20602907067,280000.0,20000.0,-12.121162,-77.028501,R & S PHARMA S.A.C.,8
3161,20602907067,75136.0,695500.0,-12.121162,-77.028501,R & S PHARMA S.A.C.,8
3162,20537004381,50506.25,5.0,0.000000,0.000000,DISTRIBUCIONES Y SERVICIOS ROMA S.A.C.,1
3163,20297386531,333200.0,1.0,-16.398419,-71.531213,INVERSIONES DON QUIJOTE S.A.C.,7
3164,20297386531,67600.0,1.0,-16.398419,-71.531213,INVERSIONES DON QUIJOTE S.A.C.,7
3165,20297386531,128100.0,1.0,-16.398419,-71.531213,INVERSIONES DON QUIJOTE S.A.C.,7
3166,20297386531,48300.0,1.0,-16.398419,-71.531213,INVERSIONES DON QUIJOTE S.A.C.,7
3167,20297386531,226800.0,1.0,-16.398419,-71.531213,INVERSIONES DON QUIJOTE S.A.C.,7
3168,20297386531,256200.0,1.0,-16.398419,-71.531213,INVERSIONES DON QUIJOTE S.A.C.,7
3169,20297386531,161700.0,1.0,-16.398419,-71.531213,INVERSIONES DON QUIJOTE S.A.C.,7
3170,20512675752,217560.0,1.0,-16.386340,-71.526120,INVERSIONES GENERALES LIBRA S.A.C.,8
3171,20512675752,152880.0,1.0,-16.386340,-71.526120,INVERSIONES GENERALES LIBRA S.A.C.,8
3172,20512675752,133280.0,1.0,-16.386340,-71.526120,INVERSIONES GENERALES LIBRA S.A.C.,8
3173,20512675752,125440.0,1.0,-16.386340,-71.526120,INVERSIONES GENERALES LIBRA S.A.C.,8
3174,20512675752,225400.0,1.0,-16.386340,-71.526120,INVERSIONES GENERALES LIBRA S.A.C.,8
3175,20512675752,184240.0,1.0,-16.386340,-71.526120,INVERSIONES GENERALES LIBRA S.A.C.,8
3176,20512675752,52220.0,1.0,-16.386340,-71.526120,INVERSIONES GENERALES LIBRA S.A.C.,8
3177,20512675752,35000.0,1.0,-16.386340,-71.526120,INVERSIONES GENERALES LIBRA S.A.C.,8
3178,20522351033,288400.0,1.0,-12.118365,-77.025328,CHIRRY&#39;S INVERSIONES S.A.C. - C.H.I.S.A.C.,6
3179,20522351033,196000.0,1.0,-12.118365,-77.025328,CHIRRY&#39;S INVERSIONES S.A.C. - C.H.I.S.A.C.,6
3180,20522351033,76440.0,1.0,-12.118365,-77.025328,CHIRRY&#39;S INVERSIONES S.A.C. - C.H.I.S.A.C.,6
3181,20522351033,109760.0,1.0,-12.118365,-77.025328,CHIRRY&#39;S INVERSIONES S.A.C. - C.H.I.S.A.C.,6
3182,20522351033,139160.0,1.0,-12.118365,-77.025328,CHIRRY&#39;S INVERSIONES S.A.C. - C.H.I.S.A.C.,6
3183,20522351033,101920.0,1.0,-12.118365,-77.025328,CHIRRY&#39;S INVERSIONES S.A.C. - C.H.I.S.A.C.,6
3184,20603341440,364000.0,1.0,0.000000,0.000000,J & A PARDO HOTEL E.I.R.L,7
